review,rating,preprocessed_text,tokenized_text
"Hao Tian Laser can be found on Alibaba. Pascal and his team made this transaction flow smoothly. Available to answer any question. If they say it will be done, rest assured as it will be done.",5,hao tian laser can be found on alibaba pascal and his team made this transaction flow smoothly available to answer any question if they say it will be done rest assured as it will be done,"['hao', 'tian', 'laser', 'found', 'alibaba', 'pascal', 'team', 'made', 'transact', 'flow', 'smoothli', 'avail', 'answer', 'question', 'say', 'done', 'rest', 'assur', 'done']"
"Im in another country and I received in a few days , Wow !!! Thank you to everyone involved.",5,im in another country and i received in a few days  wow  thank you to everyone involved,"['im', 'anoth', 'countri', 'receiv', 'day', 'wow', 'thank', 'everyon', 'involv']"
"We are very satisfied with the attention and advice we have received from Iris. Thank you very much, Iris, for your work and dedication to the customer, especially for a customer who is thousands of kilometers away. The product looks excellent. Just what we needed. Thank you.",5,we are very satisfied with the attention and advice we have received from iris thank you very much iris for your work and dedication to the customer especially for a customer who is thousands of kilometers away the product looks excellent just what we needed thank you,"['satisfi', 'attent', 'advic', 'receiv', 'iri', 'thank', 'much', 'iri', 'work', 'dedic', 'custom', 'especi', 'custom', 'thousand', 'kilomet', 'away', 'product', 'look', 'excel', 'need', 'thank']"
A trust inspiring experience! Alibaba's platform is well laid out and makes it easy to identify trustworthy companies to work with. The process of communicating and ordering from companies seems very well managed by the platform and ensures that the customer is well protected from scammers. Will definitely use Alibaba again!,5,a trust inspiring experience alibabas platform is well laid out and makes it easy to identify trustworthy companies to work with the process of communicating and ordering from companies seems very well managed by the platform and ensures that the customer is well protected from scammers will definitely use alibaba again,"['trust', 'inspir', 'experi', 'alibaba', 'platform', 'well', 'laid', 'make', 'easi', 'identifi', 'trustworthi', 'compani', 'work', 'process', 'commun', 'order', 'compani', 'seem', 'well', 'manag', 'platform', 'ensur', 'custom', 'well', 'protect', 'scammer', 'definit', 'use', 'alibaba']"
"I am very satisfied with the product and your customer service,
Specially my contact Aimee Lee",5,"i am very satisfied with the product and your customer service
specially my contact aimee lee","['satisfi', 'product', 'custom', 'servic', 'special', 'contact', 'aime', 'lee']"
"They (the manufacturer) were very patient and responded to all inquiries and concerns throughout the process. Shipping was fast and well-packaged. Value was significant. The platform to connect, communicate, and transact worked very well.",5,they the manufacturer were very patient and responded to all inquiries and concerns throughout the process shipping was fast and wellpackaged value was significant the platform to connect communicate and transact worked very well,"['manufactur', 'patient', 'respond', 'inquiri', 'concern', 'throughout', 'process', 'ship', 'fast', 'wellpackag', 'valu', 'signific', 'platform', 'connect', 'commun', 'transact', 'work', 'well']"
"The experience using the platform was great because everything was clear and straightforward since the beginning. The products I ordered were delivered on time according to schedule, and they matched the pictures shown on the website perfectly. The communication was easy, fluent, and professional at all times.",5,the experience using the platform was great because everything was clear and straightforward since the beginning the products i ordered were delivered on time according to schedule and they matched the pictures shown on the website perfectly the communication was easy fluent and professional at all times,"['experi', 'use', 'platform', 'great', 'everyth', 'clear', 'straightforward', 'sinc', 'begin', 'product', 'order', 'deliv', 'time', 'accord', 'schedul', 'match', 'pictur', 'shown', 'websit', 'perfectli', 'commun', 'easi', 'fluent', 'profession', 'time']"
The ease of the process and the shipping options,5,the ease of the process and the shipping options,"['eas', 'process', 'ship', 'option']"
very helpful along the entire process! Ordering was easy and communication was great! Products were even better than expected!,5,very helpful along the entire process ordering was easy and communication was great products were even better than expected,"['help', 'along', 'entir', 'process', 'order', 'easi', 'commun', 'great', 'product', 'even', 'better', 'expect']"
"Tracy's excellent service, fast question answer, better fallow up and supporting with any detail we needed. providing safety and reliability with them since the very beginning .",5,tracys excellent service fast question answer better fallow up and supporting with any detail we needed providing safety and reliability with them since the very beginning ,"['traci', 'excel', 'servic', 'fast', 'question', 'answer', 'better', 'fallow', 'support', 'detail', 'need', 'provid', 'safeti', 'reliabl', 'sinc', 'begin']"
"The fact that we were able to use Alibaba for our payment definitely made dealing with a new supplier easier and gave us added confidence. The professionalism of Tony in arranging everything meant that overall we had a great experience. The monitor we purchased was delivered not only on time but 1 day earlier than expected and the monitor being exactly as promised made us a very happy customer.

James @ RJB Trading Ltd.",5,"the fact that we were able to use alibaba for our payment definitely made dealing with a new supplier easier and gave us added confidence the professionalism of tony in arranging everything meant that overall we had a great experience the monitor we purchased was delivered not only on time but 1 day earlier than expected and the monitor being exactly as promised made us a very happy customer

james  rjb trading ltd","['fact', 'abl', 'use', 'alibaba', 'payment', 'definit', 'made', 'deal', 'new', 'supplier', 'easier', 'gave', 'us', 'ad', 'confid', 'profession', 'toni', 'arrang', 'everyth', 'meant', 'overal', 'great', 'experi', 'monitor', 'purchas', 'deliv', 'time', '1', 'day', 'earlier', 'expect', 'monitor', 'exactli', 'promis', 'made', 'us', 'happi', 'custom', 'jame', 'rjb', 'trade', 'ltd']"
"The review platform has been upgraded and while I think there is just too much going on on the home page,
its okay",5,"the review platform has been upgraded and while i think there is just too much going on on the home page
its okay","['review', 'platform', 'upgrad', 'think', 'much', 'go', 'home', 'page', 'okay']"
"I am very happy with the attention of Xena Wang, her speed in finding good prices and good products. I recommend Xena and the application, everything came to me very well",5,i am very happy with the attention of xena wang her speed in finding good prices and good products i recommend xena and the application everything came to me very well,"['happi', 'attent', 'xena', 'wang', 'speed', 'find', 'good', 'price', 'good', 'product', 'recommend', 'xena', 'applic', 'everyth', 'came', 'well']"
"They were very helpful with understanding the process, advising us on artwork, and delivering the items on time.",5,they were very helpful with understanding the process advising us on artwork and delivering the items on time,"['help', 'understand', 'process', 'advis', 'us', 'artwork', 'deliv', 'item', 'time']"
"During the whole process the support received was first class.

Everything quoted and stated was met without fault.

The product itself is also wonderful and overall a very satisfying purchase and experience.",5,"during the whole process the support received was first class

everything quoted and stated was met without fault

the product itself is also wonderful and overall a very satisfying purchase and experience","['whole', 'process', 'support', 'receiv', 'first', 'class', 'everyth', 'quot', 'state', 'met', 'without', 'fault', 'product', 'also', 'wonder', 'overal', 'satisfi', 'purchas', 'experi']"
Thank you for opening up new opportunities for us to purchase our business product from China. The entire experience has helped our business grow!,5,thank you for opening up new opportunities for us to purchase our business product from china the entire experience has helped our business grow,"['thank', 'open', 'new', 'opportun', 'us', 'purchas', 'busi', 'product', 'china', 'entir', 'experi', 'help', 'busi', 'grow']"
